deck,deck_label,deck_title,deck_order,section,no,word,phonetic,word_family,meaning,example,tone,memory,deriv,syn,ant,similar
book,词书,GRE1400 词书,1,Section 7（841-980）,841,nettle,/ˈnɛtəl/,nettle（v. 惹怒，使烦恼；n.荨麻）,v.惹怒，使烦恼；n.荨麻,learn to nettle｜学会惹怒，使烦恼,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,842,neutralize,/ˈnuːtrəˌlaɪz/,neutralize（v. 使无效；中和；抵消）→ neutralization（n. 使无效；中和；抵消）,v.使无效；中和；抵消,learn to neutralize｜学会使无效，中和,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,843,nexus,/ˈnɛksəs/,nexus（n. 联系；连接；关系）,n.联系；连接；关系,a case of nexus｜一个关于联系，连接的例子,中性-逻辑/结构,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,844,nimble,/ˈnɪmbəl/,nimble（adj. 敏捷的，灵活的；机智的）,adj.敏捷的，灵活的；机智的,a nimble mind｜敏捷的头脑,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,845,noisome,/ˈnɔɪsəm/,noisome（adj. 有害的；恶臭的）,adj.有害的；恶臭的,a noisome effect｜有害的，恶臭的影响,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,846,nonchalant,/ˌnɑnʃəˈlɑnt/,nonchalant（adj. 冷静的，漠不关心的）,adj.冷静的，漠不关心的,a nonchalant situation｜冷静的，漠不关心的情况,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,847,nonconformist,/ˌnɑnkəˈnfɔrmɪst/,nonconformist（n. 不墨守成规者；adj.不遵从惯例的）→ nonconformistic（adj. 不墨守成规者；adj.不遵从惯例的）,n.不墨守成规者；adj.不遵从惯例的,a nonconformist artist｜不墨守成规的艺术家,中性-逻辑/结构,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,848,nondescript,/ˈnɑndɪˈskrɪpt/,nondescript（adj. 平淡无奇的，没有特征的）,adj.平淡无奇的，没有特征的,a nondescript building｜毫无特色的建筑,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,849,no-nonsense,/ˈnoʊ-ˈnɑnsɛns/,no-nonsense（adj. 严肃的，实际的；不容胡闹的）,adj.严肃的，实际的；不容胡闹的,a no-nonsense situation｜严肃的，实际的情况,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,850,nonspecialist,/ˌnɑːnˈspɛʃəlɪst/,nonspecialist（n. 非专业人士，外行）→ nonspecialistic（adj. 非专业人士，外行）,n.非专业人士，外行,a case of nonspecialist｜一个关于非专业人士，外行的例子,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,851,nostalgia,/nɔˈstældʒə/,nostalgia（n. 怀旧，乡愁）,n.怀旧，乡愁,nostalgia for childhood｜对童年的怀旧,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,852,novel,/ˈnɑvəl/,novel（adj. 新的，新颖的；n.小说）,adj.新的，新颖的；n.小说,a novel approach｜新颖的方法,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,853,novice,/ˈnɑvəs/,novice（n. 新手，初学者）,n.新手，初学者,a case of novice｜一个关于新手，初学者的例子,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,854,noxious,/ˈnɑkʃəs/,noxious（adj. 有害的，有毒的）,adj.有害的，有毒的,noxious fumes｜有毒烟雾,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,855,nuance,/ˈnuːɑns/,nuance（n. 细微差别）,n.细微差别,a subtle nuance｜细微差别,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,856,numinous,/ˈnuːmɪnəs/,numinous（adj. 神圣的，神明的，超自然的）,adj.神圣的，神明的，超自然的,a numinous experience｜神秘敬畏的体验,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,857,obdurate,/ˈɑbdɚət/,obdurate（adj. 固执的，顽固的）,adj.固执的，顽固的,an obdurate opponent｜顽固的对手,贬义-人品/态度,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,858,obedient,/oʊˈbiːdiːənt/,obedient（adj. 顺从的，服从的）,adj.顺从的，服从的,an obedient child｜顺从的孩子,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,859,obeisance,/oʊˈbeɪsəns/,obeisance（n. 敬礼；敬意）,n.敬礼；敬意,pay obeisance to tradition｜向传统表示敬意,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,860,obfuscate,/ˈɑbfəˌskeɪt/,obfuscate（v. 使困惑，使模糊）→ obfuscation（n. 使困惑，使模糊）,v.使困惑，使模糊,obfuscate the truth｜混淆/模糊事实,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,861,objectionable,/əˈbdʒɛkʃənəbəl/,objectionable（adj. 令人反感的，讨厌的）→ objectionability（n. 令人反感的，讨厌的）,adj.令人反感的，讨厌的,an objectionable situation｜令人反感的，讨厌的情况,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,862,objective,/əˈbdʒɛktɪv/,objective（adj. 客观的；n. 目标）→ objectivity（n. 客观性）,adj.客观的；n. 目标，目的,an objective analysis｜客观分析,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,863,obligatory,/əˈblɪgəˌtɔriː/,obligatory（adj. 义务的，必须的）,adj.义务的，必须的,an obligatory course｜必修课,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,864,obliterate,/əˈblɪtɚˌeɪt/,obliterate（v. 消灭，彻底摧毁）→ obliteration（n. 消灭，彻底摧毁）,v.消灭，彻底摧毁,learn to obliterate｜学会消灭，彻底摧毁,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,865,obscure,/əˈbskjʊr/,obscure（adj. 晦涩的，模糊的；v.使模糊，隐藏）,adj.晦涩的，模糊的；v.使模糊，隐藏,obscure the truth｜掩盖真相,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,866,obsequious,/əˈbsiːkwiːəs/,obsequious（adj. 谄媚的，卑躬屈膝的）,adj.谄媚的，卑躬屈膝的,obsequious flattery｜谄媚奉承,贬义-人品/态度,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,867,observation,/ˌɑbzɚˈveɪʃən/,observation（n. 观察；评论；观察资料）,n.观察；评论；观察资料,a case of observation｜一个关于观察，评论的例子,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,868,obsess,/əˈbsɛs/,obsess（v. 使着迷，使心神不宁）,v.使着迷，使心神不宁,learn to obsess｜学会使着迷，使心神不宁,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,869,obsolete,/ˈɑbsəˌliːt/; /ˌɑbsəˈliːt/,obsolete（adj. 过时的，废弃的）,adj.过时的，废弃的,obsolete technology｜过时技术,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,870,obstacle,/ˈɑbstəkəl/,obstacle（n. 障碍；阻碍）,n.障碍；阻碍,a barrier to progress｜进步的障碍,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,871,obtain,/əˈbteɪn/,obtain（v. 获得，得到；通行，通用）,v.获得，得到；通行，通用,learn to obtain｜学会获得，得到,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,872,obtrusive,/əˈbtruːsɪv/,obtrusive（adj. 显眼的；冒失的，强加于人的）,adj.显眼的；冒失的，强加于人的,an obtrusive advertisement｜突兀碍眼的广告,贬义-人品/态度,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,873,obviate,/ˈɑbviːˌeɪt/,obviate（v. 排除，避免；使成为不必要）→ obviation（n. 排除，避免；使成为不必要）,v.排除，避免；使成为不必要,obviate the need｜消除必要性,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,874,occlude,/əˈkluːd/,occlude（v. 堵塞，阻挡）,v.堵塞，阻挡,occlude the artery｜阻塞动脉,中性-逻辑/结构,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,875,occult,/əˈkʌlt/,occult（adj. 超自然的，神秘的；v.隐藏，遮蔽）,adj.超自然的，神秘的；v.隐藏，遮蔽,occult practices｜神秘主义做法,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,876,offset,/ɔˈfsɛt/; /ˈɔˌfsɛt/,offset（v./n. 抵消，补偿）,v./n.抵消，补偿,offset the loss｜抵消损失,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,877,old-fashioned,/ˌoʊˈldfæʃənd/,old-fashioned（adj. 老式的，过时的）,adj.老式的，过时的,old-fashioned values｜老派价值观,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,878,ominous,/ˈɑmənəs/,ominous（adj. 不祥的，预兆的）,adj.不祥的，预兆的,an ominous sign｜不祥的迹象,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,879,omit,/oʊˈmɪt/,omit（v. 省略，遗漏；删除）,v.省略，遗漏；删除,learn to omit｜学会省略，遗漏,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,880,omnipresent,/ˌɑmnɪˈprɛzənt/,omnipresent（adj. 无处不在的）,adj.无处不在的,omnipresent cameras｜无处不在的摄像头,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,881,onerous,/ˈoʊnɚəs/,onerous（adj. 繁重的，麻烦的）,adj.繁重的，麻烦的,an onerous procedure｜繁重的，麻烦的流程,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,882,onetime,/ˈwʌˈntaɪm/,onetime（adj. 从前的， 一度的）,adj.从前的， 一度的,a onetime rival｜昔日对手,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,883,onset,/ˈɑˌnsɛt/; /ˈɔˌnsɛt/,onset（n. 开始，发作）,n.开始，发作,the onset of winter｜冬天的开始,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,884,opaque,/oʊˈpeɪk/,opaque（adj. 不透明的；难理解的）,adj.不透明的；难理解的,an opaque explanation｜晦涩难懂的解释,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,885,opinionated,/əˈpɪnjəˌneɪtɪd/,opinionated（adj. 固执己见的，武断的）,adj.固执己见的，武断的,an opinionated critic｜固执己见的评论家,贬义-人品/态度,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,886,opportune,/ˌɑpɚˈtuːn/,opportune（adj. 及时的，适当的）,adj.及时的，适当的,an opportune moment｜恰当时机,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,887,oppressive,/əˈprɛsɪv/,oppressive（adj. 压迫的；压抑的；闷热的）,adj.压迫的；压抑的；闷热的,oppressive heat｜闷热/压迫感强的高温,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,888,opprobrium,/əˈproʊbriːəm/,opprobrium（n. 恶名，耻辱）,n.恶名，耻辱,public opprobrium｜公众谴责,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,889,optimism,/ˈɑptəˌmɪzəm/,optimist（n. 乐观，乐观主义）→ optimism（n. 乐观，乐观主义）,n.乐观，乐观主义,cautious optimism｜谨慎乐观,褒义-友好/温和,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,890,opulent,/ˈɑpjələnt/,opulent（adj. 豪华的，富裕的）,adj.豪华的，富裕的,an opulent palace｜奢华宫殿,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,891,orderly,/ˈɔrdɚliː/,orderly（adj. 有秩序的，整齐的；adv.顺序地，；有条理地）,adj.有秩序的，整齐的；adv.顺序地，；有条理地,an orderly process｜有序流程,中性-逻辑/结构,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,892,orientation,/ˌɔriːɛˈnteɪʃən/,orientation（n. 方向；培训；取向）,n.方向；培训；取向,political orientation｜政治倾向,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,893,original,/ɚˈɪdʒənəl/,original（adj. 原始的；独创的；n.原件，原作）,adj.原始的；独创的；n.原件，原作,an original situation｜原始的，独创的情况,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,894,orthodox,/ˈɔrθəˌdɑks/,orthodox（adj. 正统的；传统的）,adj.正统的；传统的,orthodox views｜正统观点,中性-逻辑/结构,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,895,ostentatious,/ˌɑstəˈnteɪʃəs/,ostentatious（adj. 炫耀的，夸耀的；铺张的）,adj.炫耀的，夸耀的；铺张的,ostentatious wealth｜炫耀性的财富,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,896,oust,/ˈaʊst/,oust（v. 驱逐，罢黜）,v.驱逐，罢黜,oust the leader｜赶下领导人,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,897,outdated,/ˈaʊˌtdeɪtɪd/,outdated（adj. 过时的，陈旧的）,adj.过时的，陈旧的,outdated rules｜过时规则,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,898,outdo,/ˌaʊˈtduː/,outdo（v. 胜过，超越）,v.胜过，超越,outdo competitors｜胜过竞争者,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,899,outmoded,/ˌaʊˈtmoʊdɪd/,outmoded（adj. 过时的，不再流行的）,adj.过时的，不再流行的,outmoded ideas｜过时观念,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,900,outstanding,/ˌaʊˈtstændɪŋ/,outstanding（adj. 杰出的；显著的；未解决的）,adj.杰出的；显著的；未解决的,an outstanding achievement｜杰出成就,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,901,outstrip,/aʊˈtstrɪp/,outstrip（v. 超过，胜过）,v.超过，胜过,outstrip expectations｜超出预期,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,902,overblown,/ˌoʊvɚˈbloʊn/,overblown（adj. 夸张的；过分的）,adj.夸张的；过分的,overblown rhetoric｜夸大的言辞,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,903,overlook,/ˈoʊvɚˌlʊk/,overlook（v. 忽视；俯瞰；宽恕）,v.忽视；俯瞰；宽恕,overlook mistakes｜忽视错误,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,904,oversell,/ˈoʊvɚˌsɛl/,oversell（v. 过分吹嘘，夸大）,v.过分吹嘘，夸大,oversell the benefits｜过度吹嘘好处,贬义-人品/态度,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,905,overshadow,/ˈoʊvɚˈʃædoʊ/,overshadow（v. 使黯然失色；遮盖）,v.使黯然失色；遮盖,overshadow his success｜使他的成功黯然失色,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,906,pacific,/pəˈsɪfɪk/,pacific（adj. 和平的，平静的；求和的）,adj.和平的，平静的；求和的,a pacific attitude｜和平的态度,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,907,painstaking,/ˈpeɪˌnsteɪkɪŋ/,painstaking（adj. 艰苦的，辛勤的）,adj.艰苦的，辛勤的,painstaking research｜细致艰苦的研究,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,908,palliate,/ˈpælieɪt/,palliate（v. 减轻，缓和(疾病、痛苦)）→ palliation（n. 减轻，缓和(疾病、痛苦)）,v.减轻，缓和(疾病、痛苦),palliate the pain｜减轻痛苦,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,909,paltry,/ˈpɔltriː/,paltry（adj. 微不足道的，无价值的）,adj.微不足道的，无价值的,a paltry sum｜微不足道的一笔钱,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,910,panacea,/ˌpænəˈsiːə/,panacea（n. 万能药，灵丹妙药）,n.万能药，灵丹妙药,no panacea｜不是万能药,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,911,paradigm,/ˈpɛrəˌdaɪm/,paradigm（n. 范例，模式）,n.范例，模式,a new paradigm｜新范式,中性-逻辑/结构,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,912,paradox,/ˈpɛrəˌdɑks/,paradox（n. 悖论，自相矛盾的人或事）,n.悖论，自相矛盾的人或事,an apparent paradox｜表面上的悖论,中性-逻辑/结构,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,913,parity,/ˈpɛrətiː/,parity（n. 平等，对等）,n.平等，对等,a case of parity｜一个关于平等，对等的例子,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,914,parochial,/pɚˈoʊkiːəl/,parochial（adj. 狭隘的，地方观念的，教区的）,adj.狭隘的，地方观念的，教区的,a parochial view｜狭隘的观点,贬义-人品/态度,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,915,parsimonious,/ˌpɑrsəˈmoʊniːəs/,parsimonious（adj. 吝啬的，过度节俭的）,adj.吝啬的，过度节俭的,a parsimonious explanation｜简洁的解释,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 7（841-980）,916,partisan,/ˈpɑrtəzən/,partisan（n. 坚定支持者；adj.偏袒的）,n.坚定支持者；adj.偏袒的,a partisan supporter｜偏袒一方的支持者,褒义-聪明/优秀,,,,,
